Date,Category,Product,Units_Sold,Price_per_Unit,Total_Sales
2023-12-29,Books,Comics,2,107.83,215.66
2023-12-29,Home & Kitchen,Mixer,1,278.99,278.99
2023-12-29,Electronics,Headphones,3,446.07,1338.21
2023-12-29,Books,Comics,4,28.83,115.32
2023-12-29,Electronics,Laptop,1,152.87,152.87
2023-12-29,Toys,Remote Car,3,445.66,1336.98
2023-12-30,Clothing,T-Shirt,1,430.09,430.09
2023-12-30,Home & Kitchen,Mixer,4,150.68,602.72
2023-12-30,Books,Fiction,2,75.87,151.74
2023-12-30,Home & Kitchen,Microwave,2,235.57,471.14
2023-12-30,Toys,Board Game,4,258.19,1032.76
2023-12-30,Toys,Remote Car,1,106.18,106.18
2023-12-31,Books,Biography,4,190.62,762.48
2023-12-31,Clothing,Jeans,4,499.67,1998.68
2023-12-31,Toys,Doll,2,372.4,744.8
2023-12-31,Home & Kitchen,Cookware Set,1,276.44,276.44
2023-12-31,Toys,Board Game,3,223.56,670.68
2023-12-31,Home & Kitchen,Microwave,4,113.18,452.72
